left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5910468697547913, 0.280459463596344, 0.027397312223911285]","[0.5733026266098022, 0.2678726017475128, 0.019499003887176514]","[0.5541848540306091, 0.2694858908653259, 0.02075994201004505]","[0.5365883708000183, 0.2894187271595001, 0.027362849563360214]","[0.5552725791931152, 0.29337501525878906, 0.018272705376148224]","[0.5754908323287964, 0.2898801267147064, 0.017550716176629066]","[0.46978336572647095, 0.30842044949531555, 0.043766044080257416]","[0.4503309726715088, 0.2984948754310608, 0.04399586468935013]","[0.43317174911499023, 0.30572643876075745, 0.05021228641271591]","[0.4219840168952942, 0.32545793056488037, 0.06330897659063339]","[0.43371346592903137, 0.3281800150871277, 0.04768035188317299]","[0.4517447352409363, 0.3229008615016937, 0.041048262268304825]","[0.43371346592903137, 0.3281800150871277, 0.04768035188317299]","[0.4575495421886444, 0.5097401738166809, -0.018014566972851753]","[0.4880770444869995, 0.48319393396377563, -0.04372810944914818]","[0.5125679969787598, 0.47728440165519714, -0.04855560511350632]","[0.5528345704078674, 0.4871954023838043, -0.035940710455179214]","[0.511672854423523, 0.47881776094436646, -0.05190551280975342]","[0.48703086376190186, 0.4849820137023926, -0.04703186824917793]","[0.4935872256755829, 0.12117001414299011, 0.059113167226314545]","[0.5097498297691345, 0.6758894920349121, -0.06397709250450134]"
"[0.5903023481369019, 0.2760206162929535, 0.028003966435790062]","[0.5724462866783142, 0.2635156214237213, 0.020229652523994446]","[0.5532082915306091, 0.26569077372550964, 0.021493911743164062]","[0.5357578992843628, 0.28617188334465027, 0.027940938249230385]","[0.5543827414512634, 0.28974294662475586, 0.018848640844225883]","[0.5746360421180725, 0.2860187590122223, 0.01815139316022396]","[0.46887820959091187, 0.3059699237346649, 0.04420160502195358]","[0.44945475459098816, 0.29587051272392273, 0.04452098533511162]","[0.43229174613952637, 0.30323588848114014, 0.05067676305770874]","[0.4212009012699127, 0.32312363386154175, 0.06366634368896484]","[0.4329373240470886, 0.3258296251296997, 0.048062846064567566]","[0.4509102404117584, 0.3204469680786133, 0.04147171601653099]","[0.4329373240470886, 0.3258296251296997, 0.048062846064567566]","[0.4571886956691742, 0.5071349143981934, -0.018538039177656174]","[0.48738083243370056, 0.47997936606407166, -0.0442831814289093]","[0.511836051940918, 0.473810613155365, -0.049143142998218536]","[0.552373468875885, 0.48374444246292114, -0.03647899627685547]","[0.5111606121063232, 0.47585779428482056, -0.052533429116010666]","[0.4864708185195923, 0.48231935501098633, -0.04761125519871712]","[0.49185237288475037, 0.11966103315353394, 0.06037653237581253]","[0.5095906257629395, 0.6706423759460449, -0.06503766030073166]"
"[0.5897423624992371, 0.2744058072566986, 0.028525669127702713]","[0.571884036064148, 0.2617343068122864, 0.020768288522958755]","[0.5526682138442993, 0.26400232315063477, 0.022025417536497116]","[0.5352302193641663, 0.2846972942352295, 0.02836303599178791]","[0.5537896156311035, 0.2881871163845062, 0.01929231360554695]","[0.5740707516670227, 0.2844599783420563, 0.01861804910004139]","[0.4681577682495117, 0.3043259084224701, 0.04448424652218819]","[0.4486567974090576, 0.29404008388519287, 0.04485392943024635]","[0.43145355582237244, 0.3013673722743988, 0.050948258489370346]","[0.4203723967075348, 0.32135871052742004, 0.06387702375650406]","[0.4321780204772949, 0.3241078853607178, 0.04827002063393593]","[0.4502085745334625, 0.3186752200126648, 0.041704483330249786]","[0.4321780204772949, 0.3241078853607178, 0.04827002063393593]","[0.45587384700775146, 0.5047421455383301, -0.018761316314339638]","[0.48643675446510315, 0.47745150327682495, -0.04455156251788139]","[0.5111402273178101, 0.4712088406085968, -0.04936938360333443]","[0.5520027279853821, 0.48105961084365845, -0.03658520430326462]","[0.5102962851524353, 0.4728274345397949, -0.05292284116148949]","[0.4854545593261719, 0.47937873005867004, -0.04805475100874901]","[0.49142518639564514, 0.11911839246749878, 0.06115448847413063]","[0.5088517069816589, 0.6686632633209229, -0.06617513298988342]"
"[0.5894182324409485, 0.274259090423584, 0.028336461633443832]","[0.5715321898460388, 0.2612355947494507, 0.020630724728107452]","[0.5522854924201965, 0.2634393572807312, 0.021946856752038002]","[0.534826934337616, 0.28443998098373413, 0.02830486185848713]","[0.5534110069274902, 0.2880697548389435, 0.019174203276634216]","[0.5737386345863342, 0.28437507152557373, 0.018454330042004585]","[0.4676893353462219, 0.3038595914840698, 0.044684529304504395]","[0.4481440782546997, 0.2933121919631958, 0.045152291655540466]","[0.43093574047088623, 0.30063462257385254, 0.05129693076014519]","[0.41992950439453125, 0.32081806659698486, 0.06425309926271439]","[0.43168944120407104, 0.323681503534317, 0.04857609421014786]","[0.44973689317703247, 0.3182714581489563, 0.04195109009742737]","[0.43168944120407104, 0.323681503534317, 0.04857609421014786]","[0.45542898774147034, 0.5032868981361389, -0.018891042098402977]","[0.48580479621887207, 0.47622373700141907, -0.0445341058075428]","[0.5103804469108582, 0.4700779914855957, -0.04942665621638298]","[0.5512226819992065, 0.4799831509590149, -0.037038564682006836]","[0.5094536542892456, 0.4710274338722229, -0.05303371325135231]","[0.48477664589881897, 0.47750234603881836, -0.048096027225255966]","[0.49099650979042053, 0.11921295523643494, 0.061418402940034866]","[0.5081648230552673, 0.6676515340805054, -0.06649117171764374]"
"[0.5893025994300842, 0.2743173837661743, 0.02855915017426014]","[0.5713947415351868, 0.26120704412460327, 0.02088966593146324]","[0.5521531105041504, 0.26346540451049805, 0.022230805829167366]","[0.5347349047660828, 0.28458839654922485, 0.028542473912239075]","[0.5532968640327454, 0.28815436363220215, 0.01939895935356617]","[0.573618471622467, 0.2844470143318176, 0.01867203414440155]","[0.4676063358783722, 0.30428022146224976, 0.044925764203071594]","[0.4480779469013214, 0.29379189014434814, 0.04544248431921005]","[0.43093812465667725, 0.30120429396629333, 0.051564548164606094]","[0.4199633002281189, 0.3214666545391083, 0.06449007242918015]","[0.43171340227127075, 0.32415252923965454, 0.04881216958165169]","[0.4497196078300476, 0.318668007850647, 0.04217548668384552]","[0.43171340227127075, 0.32415252923965454, 0.04881216958165169]","[0.4552196264266968, 0.5033361315727234, -0.019013511016964912]","[0.4857325553894043, 0.47630664706230164, -0.04467136785387993]","[0.5104151964187622, 0.4701172113418579, -0.04959128424525261]","[0.5513821840286255, 0.4799063503742218, -0.03723577782511711]","[0.5094197392463684, 0.4708111882209778, -0.053353022783994675]","[0.4846595525741577, 0.47733768820762634, -0.04837837815284729]","[0.4906773567199707, 0.11992216110229492, 0.06203395873308182]","[0.5082041621208191, 0.667699933052063, -0.06721873581409454]"
"[0.5891658067703247, 0.277755469083786, 0.028645075857639313]","[0.5710771679878235, 0.2667657434940338, 0.02069099061191082]","[0.552150547504425, 0.2688944935798645, 0.02178695611655712]","[0.5346132516860962, 0.28675952553749084, 0.02826366201043129]","[0.5531184077262878, 0.29043126106262207, 0.019280191510915756]","[0.5734450221061707, 0.2869054079055786, 0.018695062026381493]","[0.46727192401885986, 0.30715519189834595, 0.044041506946086884]","[0.4482203423976898, 0.2998571991920471, 0.044191572815179825]","[0.431449294090271, 0.30738407373428345, 0.050272852182388306]","[0.4199867248535156, 0.326078325510025, 0.06328385323286057]","[0.4316313862800598, 0.3278147578239441, 0.04777221009135246]","[0.4495280981063843, 0.32192593812942505, 0.04125356674194336]","[0.4316313862800598, 0.3278147578239441, 0.04777221009135246]","[0.4548551142215729, 0.5037141442298889, -0.018420550972223282]","[0.48571211099624634, 0.47646480798721313, -0.044233664870262146]","[0.5109801888465881, 0.4698098301887512, -0.04901343956589699]","[0.5524203181266785, 0.4786807596683502, -0.03605518117547035]","[0.5100265741348267, 0.47087013721466064, -0.052559856325387955]","[0.48481303453445435, 0.47781902551651, -0.0477246455848217]","[0.4903351366519928, 0.12195450067520142, 0.06122837960720062]","[0.5087729692459106, 0.6677321195602417, -0.06656462699174881]"
"[0.5891943573951721, 0.2792593240737915, 0.02904573082923889]","[0.5711583495140076, 0.26909130811691284, 0.0210231002420187]","[0.5524523854255676, 0.27096158266067505, 0.022009234875440598]","[0.5348931550979614, 0.2872391939163208, 0.028484079986810684]","[0.5532112121582031, 0.2909809350967407, 0.019582044333219528]","[0.5734502077102661, 0.28775179386138916, 0.019090915098786354]","[0.46735161542892456, 0.30751755833625793, 0.04385445639491081]","[0.44858238101005554, 0.3014686703681946, 0.04385611414909363]","[0.4319656193256378, 0.30892249941825867, 0.04985233023762703]","[0.42024779319763184, 0.32691001892089844, 0.06277819722890854]","[0.43194642663002014, 0.32824429869651794, 0.04741145297884941]","[0.4497741162776947, 0.3221742808818817, 0.04100465402007103]","[0.43194642663002014, 0.32824429869651794, 0.04741145297884941]","[0.4553281366825104, 0.5036571025848389, -0.018644342198967934]","[0.4861735701560974, 0.47586971521377563, -0.04428654909133911]","[0.51156085729599, 0.46912744641304016, -0.04895592853426933]","[0.5529757142066956, 0.47831979393959045, -0.03580065816640854]","[0.5106409192085266, 0.470523864030838, -0.05239862576127052]","[0.48537030816078186, 0.4775049686431885, -0.04768487811088562]","[0.49090245366096497, 0.12239879369735718, 0.06148292124271393]","[0.509170413017273, 0.6676371097564697, -0.06670387834310532]"
"[0.5886956453323364, 0.28011554479599, 0.02930827997624874]","[0.5706830024719238, 0.2702268064022064, 0.02126958779990673]","[0.5520907044410706, 0.2721630930900574, 0.02220320701599121]","[0.5346052050590515, 0.2881399095058441, 0.02864213101565838]","[0.5528327226638794, 0.29178765416145325, 0.019796276465058327]","[0.5730166435241699, 0.2884896397590637, 0.019346769899129868]","[0.4673334062099457, 0.3087061941623688, 0.04376602917909622]","[0.4486294388771057, 0.30317971110343933, 0.0437239333987236]","[0.43213653564453125, 0.3107823133468628, 0.0496535524725914]","[0.4203844368457794, 0.32861092686653137, 0.06251019984483719]","[0.43207812309265137, 0.3296341300010681, 0.04723086953163147]","[0.4498589038848877, 0.32341843843460083, 0.04088495299220085]","[0.43207812309265137, 0.3296341300010681, 0.04723086953163147]","[0.455253005027771, 0.5041874051094055, -0.01862764172255993]","[0.48639416694641113, 0.4762800335884094, -0.0442143976688385]","[0.5119513869285583, 0.4693339765071869, -0.04884233698248863]","[0.5534523129463196, 0.47802406549453735, -0.03556559607386589]","[0.5109279155731201, 0.47025325894355774, -0.052372463047504425]","[0.4855717420578003, 0.47742098569869995, -0.0476953461766243]","[0.4904891550540924, 0.12367334961891174, 0.06165061146020889]","[0.5095428228378296, 0.6678866147994995, -0.06714864075183868]"
"[0.5885303020477295, 0.28029775619506836, 0.02925332821905613]","[0.5706271529197693, 0.27051103115081787, 0.021069616079330444]","[0.552058219909668, 0.27232247591018677, 0.021897338330745697]","[0.5344980359077454, 0.28800803422927856, 0.028355494141578674]","[0.5527721643447876, 0.29179924726486206, 0.01959345117211342]","[0.5729292035102844, 0.28857457637786865, 0.019242634996771812]","[0.46720215678215027, 0.30830076336860657, 0.043154772371053696]","[0.44854292273521423, 0.3028770089149475, 0.04295923560857773]","[0.4319998621940613, 0.310416579246521, 0.04884564131498337]","[0.42018505930900574, 0.32813841104507446, 0.06172081083059311]","[0.43192341923713684, 0.32923197746276855, 0.046512898057699203]","[0.4497538208961487, 0.32302096486091614, 0.040230780839920044]","[0.43192341923713684, 0.32923197746276855, 0.046512898057699203]","[0.45577162504196167, 0.5038751363754272, -0.01827971450984478]","[0.4869653582572937, 0.4761728346347809, -0.04383620247244835]","[0.5125647783279419, 0.46923381090164185, -0.048366375267505646]","[0.5539165139198303, 0.4776313006877899, -0.03481259196996689]","[0.5115851759910583, 0.47050562500953674, -0.05179784074425697]","[0.486177533864975, 0.4776532053947449, -0.0472353957593441]","[0.49039533734321594, 0.12391534447669983, 0.060332514345645905]","[0.5101828575134277, 0.6673054099082947, -0.06585200130939484]"
"[0.588388979434967, 0.2804687023162842, 0.029355959966778755]","[0.5704720616340637, 0.27059248089790344, 0.021172702312469482]","[0.551889181137085, 0.27244850993156433, 0.021992864087224007]","[0.5343647599220276, 0.2881850004196167, 0.028438422828912735]","[0.5526228547096252, 0.2919609844684601, 0.019678836688399315]","[0.5727964043617249, 0.2887377440929413, 0.01933831349015236]","[0.4669796824455261, 0.30863749980926514, 0.04320782795548439]","[0.44828566908836365, 0.3033088445663452, 0.043014273047447205]","[0.43176236748695374, 0.31094837188720703, 0.048883870244026184]","[0.4199838638305664, 0.328732430934906, 0.06176242232322693]","[0.43170347809791565, 0.3297048509120941, 0.04655018821358681]","[0.4495256245136261, 0.3234061002731323, 0.040274910628795624]","[0.43170347809791565, 0.3297048509120941, 0.04655018821358681]","[0.45547354221343994, 0.5036525130271912, -0.018325570970773697]","[0.4867517650127411, 0.47611740231513977, -0.043832626193761826]","[0.5123791694641113, 0.46918362379074097, -0.048363279551267624]","[0.5538332462310791, 0.47742363810539246, -0.03489135950803757]","[0.5113168954849243, 0.46988004446029663, -0.05189884826540947]","[0.48590245842933655, 0.47702836990356445, -0.04733091965317726]","[0.4901101589202881, 0.12451496720314026, 0.06045965105295181]","[0.5099865794181824, 0.6671029329299927, -0.06607718020677567]"
"[0.5885632038116455, 0.28033605217933655, 0.029352720826864243]","[0.570609986782074, 0.2704311013221741, 0.021158570423722267]","[0.5519545674324036, 0.2723110318183899, 0.022018739953637123]","[0.534339964389801, 0.28811895847320557, 0.02850167825818062]","[0.5526628494262695, 0.29190516471862793, 0.019673924893140793]","[0.5729156732559204, 0.28868260979652405, 0.019304290413856506]","[0.4666339159011841, 0.3085114657878876, 0.043480463325977325]","[0.44785958528518677, 0.3030615448951721, 0.04333342984318733]","[0.4312577247619629, 0.3106342852115631, 0.04925929009914398]","[0.4194853901863098, 0.328449547290802, 0.06220849230885506]","[0.43120816349983215, 0.329551637172699, 0.04689216613769531]","[0.44909659028053284, 0.3232784569263458, 0.04056386277079582]","[0.43120816349983215, 0.329551637172699, 0.04689216613769531]","[0.4550439715385437, 0.5031075477600098, -0.018411407247185707]","[0.4862941801548004, 0.47547805309295654, -0.04401464760303497]","[0.5119805932044983, 0.468532532453537, -0.048600755631923676]","[0.5535746812820435, 0.476856529712677, -0.035226970911026]","[0.5109227895736694, 0.46918055415153503, -0.052175190299749374]","[0.4854528307914734, 0.4763457179069519, -0.04755575954914093]","[0.4900437593460083, 0.12466934323310852, 0.06078329309821129]","[0.5095683932304382, 0.6665481328964233, -0.06638137996196747]"
"[0.5885276794433594, 0.2797263264656067, 0.02969624474644661]","[0.5706140398979187, 0.2696334719657898, 0.021546831354498863]","[0.5520044565200806, 0.2715337574481964, 0.022398944944143295]","[0.5344502329826355, 0.2876076102256775, 0.028793981298804283]","[0.5527603030204773, 0.2913915514945984, 0.019981293007731438]","[0.5729538798332214, 0.28812822699546814, 0.01962537318468094]","[0.4669821262359619, 0.30799055099487305, 0.043645765632390976]","[0.44817274808883667, 0.3022406995296478, 0.043531183153390884]","[0.4315868020057678, 0.30979984998703003, 0.04940500110387802]","[0.41986173391342163, 0.32783064246177673, 0.06225792318582535]","[0.43155786395072937, 0.3290368616580963, 0.0469764806330204]","[0.44943922758102417, 0.32278162240982056, 0.040694620460271835]","[0.43155786395072937, 0.3290368616580963, 0.0469764806330204]","[0.45511117577552795, 0.5018593668937683, -0.018676765263080597]","[0.486550897359848, 0.4740242660045624, -0.04416970908641815]","[0.5123212933540344, 0.4669930636882782, -0.04871641844511032]","[0.5538550615310669, 0.47525516152381897, -0.03533313423395157]","[0.5112190246582031, 0.46744003891944885, -0.05242885649204254]","[0.48572343587875366, 0.4746781885623932, -0.04785653203725815]","[0.49034592509269714, 0.12397748231887817, 0.06147030368447304]","[0.5097365379333496, 0.6651179790496826, -0.06719953566789627]"
