left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6735436320304871, 0.3102748394012451, 0.0801493227481842]","[0.6595604419708252, 0.30281731486320496, 0.06111156940460205]","[0.6368027925491333, 0.30116593837738037, 0.050583552569150925]","[0.6141276359558105, 0.30814534425735474, 0.049320973455905914]","[0.6366424560546875, 0.3133937418460846, 0.048554372042417526]","[0.6595759987831116, 0.3141148090362549, 0.05966329947113991]","[0.5298236608505249, 0.3054822087287903, 0.018598005175590515]","[0.5055941939353943, 0.2967070937156677, 0.007233341224491596]","[0.4800112247467041, 0.29749149084091187, 0.003559806616976857]","[0.45842665433883667, 0.30453893542289734, 0.012392185628414154]","[0.48020219802856445, 0.30947569012641907, 0.0029792955610901117]","[0.5066002607345581, 0.3095773160457611, 0.00593130849301815]","[0.48020219802856445, 0.30947569012641907, 0.0029792955610901117]","[0.5327566862106323, 0.40366435050964355, -0.04485802352428436]","[0.5799046754837036, 0.39732199907302856, -0.0528237447142601]","[0.6044967174530029, 0.3973841369152069, -0.04299275949597359]","[0.6331931352615356, 0.4034050405025482, -0.010231663472950459]","[0.606086254119873, 0.39944368600845337, -0.04409618675708771]","[0.5794405937194824, 0.3993416428565979, -0.05459650605916977]","[0.5750296115875244, 0.22736860811710358, 0.04454946517944336]","[0.5848432779312134, 0.47487181425094604, -0.04572172462940216]"
"[0.6739238500595093, 0.30883219838142395, 0.08139383792877197]","[0.6597756743431091, 0.30178093910217285, 0.06222028657793999]","[0.6371462941169739, 0.30018216371536255, 0.051558464765548706]","[0.6149058938026428, 0.3064666986465454, 0.050401873886585236]","[0.6370156407356262, 0.3114332854747772, 0.0495968833565712]","[0.6597802639007568, 0.3122061491012573, 0.06072032079100609]","[0.528296947479248, 0.30357885360717773, 0.01968064345419407]","[0.5039069652557373, 0.29566171765327454, 0.007941842079162598]","[0.4783358573913574, 0.29654455184936523, 0.0043228925205767155]","[0.4562569856643677, 0.30311015248298645, 0.01344218384474516]","[0.47874629497528076, 0.30744826793670654, 0.0038761787582188845]","[0.5050605535507202, 0.3074098825454712, 0.00686136819422245]","[0.47874629497528076, 0.30744826793670654, 0.0038761787582188845]","[0.5314121842384338, 0.4008147716522217, -0.04662219434976578]","[0.5783205628395081, 0.3944385051727295, -0.05419958755373955]","[0.6028752326965332, 0.3945608139038086, -0.044197164475917816]","[0.6302153468132019, 0.40082645416259766, -0.011614236980676651]","[0.6043401956558228, 0.3968124985694885, -0.045586444437503815]","[0.5777814388275146, 0.3966640830039978, -0.05630028620362282]","[0.5743361115455627, 0.22582757472991943, 0.0467773973941803]","[0.5843300819396973, 0.4727041721343994, -0.0468427836894989]"
"[0.6741713285446167, 0.30708959698677063, 0.08182242512702942]","[0.6598748564720154, 0.30005550384521484, 0.06287091970443726]","[0.6373056769371033, 0.2983681559562683, 0.0523163378238678]","[0.6150234937667847, 0.3043878674507141, 0.05115235969424248]","[0.6371356248855591, 0.30945244431495667, 0.05018226057291031]","[0.659902811050415, 0.31036990880966187, 0.061167143285274506]","[0.5281499624252319, 0.3013254702091217, 0.02097652107477188]","[0.5039688944816589, 0.29360026121139526, 0.00944884866476059]","[0.4784848988056183, 0.29443126916885376, 0.0059783267788589]","[0.45643866062164307, 0.30091041326522827, 0.015065561980009079]","[0.47868165373802185, 0.3052126467227936, 0.005308350082486868]","[0.5049916505813599, 0.30514878034591675, 0.00814773142337799]","[0.47868165373802185, 0.3052126467227936, 0.005308350082486868]","[0.5320484638214111, 0.3984982967376709, -0.04789113998413086]","[0.57814621925354, 0.3917856216430664, -0.055431436747312546]","[0.6023890376091003, 0.3919866681098938, -0.04561406373977661]","[0.6293425559997559, 0.3988111913204193, -0.013490749523043633]","[0.6037176847457886, 0.39456188678741455, -0.04704875126481056]","[0.577364981174469, 0.394325315952301, -0.0575568750500679]","[0.5744985938072205, 0.22420883178710938, 0.04983740299940109]","[0.5835875868797302, 0.4709101915359497, -0.04899867624044418]"
"[0.6753500699996948, 0.30574673414230347, 0.083771713078022]","[0.6610428094863892, 0.29848727583885193, 0.06471987068653107]","[0.6384075284004211, 0.2967993915081024, 0.053988534957170486]","[0.6159083843231201, 0.30299124121665955, 0.05248977616429329]","[0.6383194923400879, 0.3081726133823395, 0.0515853613615036]","[0.661194920539856, 0.309055894613266, 0.06276177614927292]","[0.5291315913200378, 0.29996582865715027, 0.021374909207224846]","[0.5049009323120117, 0.2920653522014618, 0.009833130985498428]","[0.479326456785202, 0.29294711351394653, 0.006158206146210432]","[0.45700782537460327, 0.2996516823768616, 0.015071997418999672]","[0.47925323247909546, 0.303921103477478, 0.005296547431498766]","[0.5057101845741272, 0.3038715422153473, 0.008348516188561916]","[0.47925323247909546, 0.303921103477478, 0.005296547431498766]","[0.5336970686912537, 0.39646467566490173, -0.04954075813293457]","[0.5801427960395813, 0.38930651545524597, -0.05678396672010422]","[0.6045998334884644, 0.3894573152065277, -0.046661391854286194]","[0.6314784288406372, 0.3965754210948944, -0.013989103026688099]","[0.6058734655380249, 0.3924180865287781, -0.04787376895546913]","[0.5793091654777527, 0.39220893383026123, -0.058716874569654465]","[0.5747596621513367, 0.22272515296936035, 0.0526367723941803]","[0.5863052606582642, 0.4691781997680664, -0.051585473120212555]"
"[0.675004243850708, 0.3046764135360718, 0.08457585424184799]","[0.6606370210647583, 0.29738444089889526, 0.0658942237496376]","[0.6383256316184998, 0.29567036032676697, 0.055371928960084915]","[0.616085946559906, 0.3017084002494812, 0.053707581013441086]","[0.6383086442947388, 0.3069346249103546, 0.05262904241681099]","[0.6609337329864502, 0.30786383152008057, 0.06366416066884995]","[0.5298181772232056, 0.298575222492218, 0.02300279028713703]","[0.5059969425201416, 0.29077407717704773, 0.011862303130328655]","[0.4807375967502594, 0.2916078567504883, 0.008184794336557388]","[0.458404541015625, 0.29829373955726624, 0.016829904168844223]","[0.48039549589157104, 0.30248937010765076, 0.006962783634662628]","[0.5065967440605164, 0.302467942237854, 0.010007887147367]","[0.48039549589157104, 0.30248937010765076, 0.006962783634662628]","[0.5336003303527832, 0.39435768127441406, -0.05092105641961098]","[0.5800307989120483, 0.38718873262405396, -0.05788479000329971]","[0.6044480204582214, 0.3873932659626007, -0.04793483018875122]","[0.6316442489624023, 0.3946514427661896, -0.01590513437986374]","[0.6056998372077942, 0.38986116647720337, -0.049650583416223526]","[0.5792487859725952, 0.38960444927215576, -0.060320377349853516]","[0.5753451585769653, 0.221210777759552, 0.05717437341809273]","[0.5860381722450256, 0.4670574367046356, -0.056250251829624176]"
"[0.6730985641479492, 0.3026837408542633, 0.08582441508769989]","[0.6591212749481201, 0.29539817571640015, 0.06700720638036728]","[0.6372464895248413, 0.29360413551330566, 0.05605822429060936]","[0.6152374148368835, 0.2994489371776581, 0.05398991331458092]","[0.6373583078384399, 0.30479639768600464, 0.05333254858851433]","[0.6596109867095947, 0.3057538866996765, 0.06473229825496674]","[0.5304829478263855, 0.2961767613887787, 0.021483074873685837]","[0.5068950653076172, 0.2883674204349518, 0.010055096819996834]","[0.4817851483821869, 0.28915223479270935, 0.005907106213271618]","[0.4592336416244507, 0.29580122232437134, 0.014121645130217075]","[0.4812740087509155, 0.300052672624588, 0.0047255149111151695]","[0.5074085593223572, 0.3000825047492981, 0.008244646713137627]","[0.4812740087509155, 0.300052672624588, 0.0047255149111151695]","[0.5356953144073486, 0.390948623418808, -0.05184829235076904]","[0.5822449326515198, 0.38384655117988586, -0.057822298258543015]","[0.6061016917228699, 0.3840544521808624, -0.04724261909723282]","[0.6321573853492737, 0.39124104380607605, -0.014659288339316845]","[0.6075142025947571, 0.3865908086299896, -0.04871564358472824]","[0.581508219242096, 0.3863140642642975, -0.06009427085518837]","[0.5752596855163574, 0.21963481605052948, 0.056760456413030624]","[0.5878039002418518, 0.46349942684173584, -0.05542499199509621]"
"[0.6735987663269043, 0.3011857867240906, 0.08498591929674149]","[0.6596962213516235, 0.29372304677963257, 0.06623180955648422]","[0.6376223564147949, 0.2919362485408783, 0.05541537329554558]","[0.6154349446296692, 0.29805731773376465, 0.053364869207143784]","[0.6375147700309753, 0.303445965051651, 0.05265440419316292]","[0.6598708629608154, 0.3044464588165283, 0.06395222991704941]","[0.5305548310279846, 0.29457879066467285, 0.021405769512057304]","[0.5070015788078308, 0.28643205761909485, 0.010179526172578335]","[0.4818004369735718, 0.2871004641056061, 0.006181028671562672]","[0.45947787165641785, 0.293832004070282, 0.014488638378679752]","[0.4813627600669861, 0.2983100116252899, 0.004910141695290804]","[0.5075170993804932, 0.29843685030937195, 0.008288574405014515]","[0.4813627600669861, 0.2983100116252899, 0.004910141695290804]","[0.5347856879234314, 0.3881256580352783, -0.05079873278737068]","[0.5810890793800354, 0.3818472623825073, -0.05701661482453346]","[0.6053386926651001, 0.3821525573730469, -0.04667581245303154]","[0.6320111155509949, 0.3887912631034851, -0.014505110681056976]","[0.6066594123840332, 0.38385170698165894, -0.04872415214776993]","[0.5806743502616882, 0.38349124789237976, -0.059818483889102936]","[0.5759492516517639, 0.21804870665073395, 0.05563396215438843]","[0.5862325429916382, 0.46076804399490356, -0.05533820018172264]"
"[0.6738258004188538, 0.2997646927833557, 0.08579354733228683]","[0.6600013375282288, 0.29236355423927307, 0.06704200804233551]","[0.6379404664039612, 0.29057255387306213, 0.05616258829832077]","[0.6156874895095825, 0.2965998649597168, 0.053978823125362396]","[0.6378182172775269, 0.3019997179508209, 0.05331685394048691]","[0.6601883769035339, 0.3029782772064209, 0.06465480476617813]","[0.5311998128890991, 0.2932478189468384, 0.021659642457962036]","[0.5076091885566711, 0.2852647304534912, 0.010448073968291283]","[0.48244577646255493, 0.2860156297683716, 0.006372164003551006]","[0.4601035416126251, 0.292732834815979, 0.014562593773007393]","[0.48195570707321167, 0.2970704734325409, 0.005006102845072746]","[0.5081025958061218, 0.29716429114341736, 0.00850842334330082]","[0.48195570707321167, 0.2970704734325409, 0.005006102845072746]","[0.5351044535636902, 0.386503666639328, -0.05155206099152565]","[0.5816970467567444, 0.37986770272254944, -0.05755135789513588]","[0.6060834527015686, 0.3801068365573883, -0.04711901769042015]","[0.632928192615509, 0.3868899643421173, -0.014845003373920918]","[0.6074989438056946, 0.3819951117038727, -0.04919581487774849]","[0.5813054442405701, 0.3816884756088257, -0.06039385497570038]","[0.576124906539917, 0.21706293523311615, 0.057362597435712814]","[0.5872898697853088, 0.4585987627506256, -0.05685892328619957]"
"[0.6739978790283203, 0.29786184430122375, 0.08556488901376724]","[0.6602674722671509, 0.2902606725692749, 0.06691882014274597]","[0.6383563280105591, 0.28844887018203735, 0.056054215878248215]","[0.6162501573562622, 0.29458343982696533, 0.05376742407679558]","[0.6383258104324341, 0.3001174032688141, 0.05312957242131233]","[0.6605485677719116, 0.3011254370212555, 0.06446468830108643]","[0.5323296189308167, 0.29119008779525757, 0.021429846063256264]","[0.5090008974075317, 0.2830348014831543, 0.010318510234355927]","[0.4839911162853241, 0.28374427556991577, 0.006255384534597397]","[0.4616679549217224, 0.29058945178985596, 0.01433703675866127]","[0.4833211600780487, 0.29501664638519287, 0.004816912114620209]","[0.5093267560005188, 0.2951471209526062, 0.008308865129947662]","[0.4833211600780487, 0.29501664638519287, 0.004816912114620209]","[0.5371370911598206, 0.3835529088973999, -0.051847975701093674]","[0.5830046534538269, 0.37705138325691223, -0.057452242821455]","[0.6067686080932617, 0.37736156582832336, -0.046996764838695526]","[0.6328549981117249, 0.38424837589263916, -0.015164992772042751]","[0.6081477403640747, 0.3791520595550537, -0.04908573627471924]","[0.5825781226158142, 0.3787752389907837, -0.06028168275952339]","[0.576982319355011, 0.2151026576757431, 0.05720163509249687]","[0.5880877375602722, 0.4554568827152252, -0.05657990649342537]"
"[0.6745820045471191, 0.29742002487182617, 0.08723986893892288]","[0.6609691977500916, 0.2898942828178406, 0.06863177567720413]","[0.6392394304275513, 0.28798267245292664, 0.05765783414244652]","[0.6171958446502686, 0.29375946521759033, 0.055059727281332016]","[0.6391002535820007, 0.29932326078414917, 0.05453801527619362]","[0.6611371040344238, 0.30045872926712036, 0.06601522117853165]","[0.5335753560066223, 0.2898862957954407, 0.021999141201376915]","[0.5104708671569824, 0.2817761301994324, 0.010928257368505001]","[0.4855250120162964, 0.2823052406311035, 0.006620754487812519]","[0.46307188272476196, 0.28896909952163696, 0.014384078793227673]","[0.48474669456481934, 0.29345786571502686, 0.004976928699761629]","[0.510683000087738, 0.2936781942844391, 0.008711767382919788]","[0.48474669456481934, 0.29345786571502686, 0.004976928699761629]","[0.5378585457801819, 0.38125473260879517, -0.05332695692777634]","[0.5840680003166199, 0.37467148900032043, -0.05860203504562378]","[0.6079298257827759, 0.37505683302879333, -0.047930873930454254]","[0.6341146230697632, 0.38216283917427063, -0.015802185982465744]","[0.6093330383300781, 0.37677448987960815, -0.04999227449297905]","[0.5836693644523621, 0.37630435824394226, -0.061456743627786636]","[0.5791944861412048, 0.21485254168510437, 0.0604495070874691]","[0.5882945656776428, 0.45284226536750793, -0.05954732745885849]"
"[0.6756592988967896, 0.2929123640060425, 0.08764365315437317]","[0.6622394919395447, 0.2852139174938202, 0.06939062476158142]","[0.6407580971717834, 0.28318071365356445, 0.058510154485702515]","[0.6190326809883118, 0.28890880942344666, 0.05569895729422569]","[0.6408140659332275, 0.29451656341552734, 0.055211685597896576]","[0.6625279188156128, 0.2957821786403656, 0.0666603147983551]","[0.5366150140762329, 0.28500989079475403, 0.02245991677045822]","[0.5141609311103821, 0.27691465616226196, 0.011564483866095543]","[0.48951199650764465, 0.2774001359939575, 0.0070568472146987915]","[0.46702688932418823, 0.28410062193870544, 0.01460371445864439]","[0.4884185194969177, 0.2884124517440796, 0.005371009930968285]","[0.5140741467475891, 0.28867214918136597, 0.009110607206821442]","[0.4884185194969177, 0.2884124517440796, 0.005371009930968285]","[0.5384052991867065, 0.37687698006629944, -0.053402129560709]","[0.5848869681358337, 0.3704577684402466, -0.05903014913201332]","[0.6087711453437805, 0.3709785044193268, -0.048234857618808746]","[0.634658932685852, 0.37854915857315063, -0.015599389560520649]","[0.6103922724723816, 0.37312185764312744, -0.050185807049274445]","[0.5845909118652344, 0.3724938929080963, -0.06171851232647896]","[0.5819759964942932, 0.2112002670764923, 0.061938244849443436]","[0.5890725255012512, 0.4491417407989502, -0.060787614434957504]"
"[0.6782810091972351, 0.2932884991168976, 0.08889881521463394]","[0.6651602387428284, 0.28584250807762146, 0.0702773928642273]","[0.6438789367675781, 0.28374630212783813, 0.058968476951122284]","[0.6220880746841431, 0.2889680862426758, 0.05596873536705971]","[0.6437039971351624, 0.29460346698760986, 0.05583290755748749]","[0.6652711629867554, 0.2959977686405182, 0.06759464740753174]","[0.5391393303871155, 0.28418803215026855, 0.021290691569447517]","[0.5167306065559387, 0.2760808765888214, 0.009992999956011772]","[0.4919697046279907, 0.2762869596481323, 0.005208385176956654]","[0.46922388672828674, 0.28256163001060486, 0.012508098036050797]","[0.49077489972114563, 0.28712159395217896, 0.0035742942709475756]","[0.5164557695388794, 0.2876025438308716, 0.007735490798950195]","[0.49077489972114563, 0.28712159395217896, 0.0035742942709475756]","[0.5431851148605347, 0.37519246339797974, -0.05451356619596481]","[0.5893939733505249, 0.3685591220855713, -0.05915990471839905]","[0.612773060798645, 0.36913836002349854, -0.0479300320148468]","[0.6375088095664978, 0.3768550455570221, -0.015168623067438602]","[0.6140555143356323, 0.3715260922908783, -0.049372099339962006]","[0.5887483358383179, 0.37081822752952576, -0.061442531645298004]","[0.5859318971633911, 0.21096271276474, 0.06131576746702194]","[0.5914316177368164, 0.44673657417297363, -0.059404440224170685]"
