left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7373437881469727, 0.4979850649833679, 0.05746583640575409]","[0.719136118888855, 0.49181100726127625, 0.038974273949861526]","[0.6939568519592285, 0.49030452966690063, 0.03225212171673775]","[0.6679271459579468, 0.4971854090690613, 0.03711410239338875]","[0.6926361918449402, 0.5011119842529297, 0.032377589493989944]","[0.7190493941307068, 0.5011071562767029, 0.03928020969033241]","[0.5786734819412231, 0.49576565623283386, 0.026798246428370476]","[0.5515305995941162, 0.48830246925354004, 0.017481230199337006]","[0.5257701873779297, 0.48944419622421265, 0.019204139709472656]","[0.505277156829834, 0.49521252512931824, 0.03402399644255638]","[0.5264146327972412, 0.498835951089859, 0.019973762333393097]","[0.5535491108894348, 0.4991944134235382, 0.01776411198079586]","[0.5264146327972412, 0.498835951089859, 0.019973762333393097]","[0.5594061613082886, 0.5935326218605042, -0.023681700229644775]","[0.6111509203910828, 0.5885743498802185, -0.04804819077253342]","[0.6450016498565674, 0.5886591672897339, -0.04441191256046295]","[0.6886680126190186, 0.5936135053634644, -0.0111980140209198]","[0.6452264785766602, 0.5901089906692505, -0.04698234051465988]","[0.6115273833274841, 0.5900907516479492, -0.05098278820514679]","[0.625996470451355, 0.41078901290893555, 0.029665101319551468]","[0.6244794130325317, 0.6706923842430115, -0.04152574762701988]"
"[0.7360659837722778, 0.4979701638221741, 0.05805496498942375]","[0.7179538011550903, 0.491702675819397, 0.03956032171845436]","[0.692761242389679, 0.4902304708957672, 0.03275565803050995]","[0.6667892336845398, 0.4972602128982544, 0.03745364397764206]","[0.6915091276168823, 0.5011458396911621, 0.032775286585092545]","[0.717860758304596, 0.501111626625061, 0.039773862808942795]","[0.577724814414978, 0.4958741366863251, 0.026743587106466293]","[0.5505727529525757, 0.4882403612136841, 0.017391327768564224]","[0.5247594118118286, 0.4893733561038971, 0.0189977940171957]","[0.504253089427948, 0.4952636659145355, 0.03370443731546402]","[0.5254379510879517, 0.49892112612724304, 0.01971009001135826]","[0.5525602698326111, 0.49928539991378784, 0.017603730782866478]","[0.5254379510879517, 0.49892112612724304, 0.01971009001135826]","[0.5585136413574219, 0.5935311317443848, -0.02405981719493866]","[0.6103366613388062, 0.5885685682296753, -0.04830310493707657]","[0.6440954208374023, 0.5886266827583313, -0.044513773173093796]","[0.6874175667762756, 0.5935311317443848, -0.011058202013373375]","[0.6443309783935547, 0.5901982188224792, -0.04703715443611145]","[0.610703706741333, 0.5902151465415955, -0.05119679868221283]","[0.6250603199005127, 0.4109964966773987, 0.02998112328350544]","[0.6234958171844482, 0.6706655621528625, -0.04173622652888298]"
"[0.7349311113357544, 0.49794644117355347, 0.0577019564807415]","[0.7168713808059692, 0.4916800558567047, 0.03928394243121147]","[0.691741406917572, 0.49022218585014343, 0.032548028975725174]","[0.6657892465591431, 0.49726346135139465, 0.03725072741508484]","[0.6904712319374084, 0.5011257529258728, 0.032564569264650345]","[0.7167838215827942, 0.5010760426521301, 0.03951030969619751]","[0.5773477554321289, 0.49597427248954773, 0.026696087792515755]","[0.5502265095710754, 0.4883575439453125, 0.017411109060049057]","[0.5245387554168701, 0.4895164668560028, 0.019021449610590935]","[0.504132091999054, 0.4954266846179962, 0.03369870036840439]","[0.5252299308776855, 0.49903494119644165, 0.01973784901201725]","[0.5522599220275879, 0.4993864893913269, 0.017619244754314423]","[0.5252299308776855, 0.49903494119644165, 0.01973784901201725]","[0.5574734210968018, 0.5933763980865479, -0.02358335442841053]","[0.6095436811447144, 0.5885616540908813, -0.04797915741801262]","[0.6434980034828186, 0.5886144042015076, -0.04423658922314644]","[0.6870445609092712, 0.5933306813240051, -0.010735996998846531]","[0.6436581611633301, 0.5901385545730591, -0.04684117063879967]","[0.6098926663398743, 0.5901699662208557, -0.05095663666725159]","[0.624211847782135, 0.4113064408302307, 0.029843956232070923]","[0.6228512525558472, 0.6705836653709412, -0.041853297501802444]"
"[0.7341907620429993, 0.49871107935905457, 0.0584319531917572]","[0.7161331176757812, 0.49256432056427, 0.03995596244931221]","[0.6911965608596802, 0.49102553725242615, 0.03312676027417183]","[0.6653485894203186, 0.49769026041030884, 0.03779653087258339]","[0.6899219751358032, 0.5016258358955383, 0.03314346820116043]","[0.7161213755607605, 0.5016653537750244, 0.04016261175274849]","[0.5766187310218811, 0.49608510732650757, 0.026969369500875473]","[0.5496470928192139, 0.48868998885154724, 0.017595039680600166]","[0.524018406867981, 0.4897748827934265, 0.01915767416357994]","[0.5034055709838867, 0.4954579472541809, 0.03379768878221512]","[0.5245240926742554, 0.4990423023700714, 0.019846290349960327]","[0.5515615344047546, 0.4994322657585144, 0.017794854938983917]","[0.5245240926742554, 0.4990423023700714, 0.019846290349960327]","[0.5567188858985901, 0.5933352112770081, -0.024254480376839638]","[0.6088703870773315, 0.5884853601455688, -0.04852214828133583]","[0.6428968906402588, 0.5886206030845642, -0.04465949162840843]","[0.6862918138504028, 0.5935891270637512, -0.011051525361835957]","[0.6430350542068481, 0.5901861190795898, -0.04720047116279602]","[0.6092206239700317, 0.5901305675506592, -0.051440104842185974]","[0.6242097020149231, 0.4115046262741089, 0.031047217547893524]","[0.6217211484909058, 0.6704709529876709, -0.042790692299604416]"
"[0.7331657409667969, 0.4985475540161133, 0.05854641646146774]","[0.7151758074760437, 0.4924466907978058, 0.040025223046541214]","[0.6903398036956787, 0.490950345993042, 0.03305397182703018]","[0.6646982431411743, 0.4975929856300354, 0.03759242221713066]","[0.689113974571228, 0.5015097856521606, 0.033140260726213455]","[0.7151859402656555, 0.501523494720459, 0.0402977392077446]","[0.5765577554702759, 0.4961405396461487, 0.02607928030192852]","[0.5495977401733398, 0.48882174491882324, 0.0165545754134655]","[0.5241276025772095, 0.48996901512145996, 0.017934154719114304]","[0.5036197900772095, 0.49563682079315186, 0.032436516135931015]","[0.524712324142456, 0.49917685985565186, 0.018745386973023415]","[0.5516340732574463, 0.49953722953796387, 0.016848288476467133]","[0.524712324142456, 0.49917685985565186, 0.018745386973023415]","[0.5566357374191284, 0.5935186743736267, -0.024061771109700203]","[0.6089581251144409, 0.5887411832809448, -0.048016633838415146]","[0.6427850723266602, 0.5888407230377197, -0.04392297938466072]","[0.6859349012374878, 0.5936418175697327, -0.010100024752318859]","[0.6429765820503235, 0.5903159976005554, -0.04635386914014816]","[0.6093104481697083, 0.5903132557868958, -0.0508485808968544]","[0.6235367655754089, 0.41167354583740234, 0.029881924390792847]","[0.6217660307884216, 0.670574426651001, -0.04173772782087326]"
"[0.7311762571334839, 0.4986800253391266, 0.059097010642290115]","[0.7132495045661926, 0.49267497658729553, 0.04041769728064537]","[0.6884490847587585, 0.49115118384361267, 0.033228740096092224]","[0.6627908945083618, 0.4975849986076355, 0.03770800679922104]","[0.6871813535690308, 0.5015307664871216, 0.03340282663702965]","[0.7132130265235901, 0.5016275644302368, 0.040723059326410294]","[0.5741292238235474, 0.49578818678855896, 0.02548660896718502]","[0.5472261309623718, 0.48849475383758545, 0.01573335751891136]","[0.5215886831283569, 0.4894852042198181, 0.01700042560696602]","[0.5007909536361694, 0.4949685037136078, 0.03141851723194122]","[0.5221024751663208, 0.49864462018013, 0.01784982904791832]","[0.5491654276847839, 0.4990522265434265, 0.016139119863510132]","[0.5221024751663208, 0.49864462018013, 0.01784982904791832]","[0.5547407269477844, 0.5929988622665405, -0.024375753477215767]","[0.6070341467857361, 0.5882731080055237, -0.04805999994277954]","[0.6407561898231506, 0.5884338617324829, -0.04375729709863663]","[0.6833173036575317, 0.5933246612548828, -0.00956406258046627]","[0.641028106212616, 0.590027928352356, -0.04610087722539902]","[0.6074408292770386, 0.5899590849876404, -0.0508459247648716]","[0.6223281621932983, 0.41156768798828125, 0.029128802940249443]","[0.6191182136535645, 0.6702899932861328, -0.04057391732931137]"
"[0.7297496795654297, 0.4983213245868683, 0.059350546449422836]","[0.7118508815765381, 0.492303729057312, 0.04052730277180672]","[0.6870326399803162, 0.4907781779766083, 0.03319696709513664]","[0.6614758372306824, 0.49722516536712646, 0.037573300302028656]","[0.6859275102615356, 0.5011685490608215, 0.0334005281329155]","[0.711941659450531, 0.5012239813804626, 0.04086875542998314]","[0.5732990503311157, 0.4955729842185974, 0.024801429361104965]","[0.5462790131568909, 0.4883027672767639, 0.014912187121808529]","[0.5206819772720337, 0.48938417434692383, 0.01602811925113201]","[0.5000691413879395, 0.4949664771556854, 0.03042704239487648]","[0.5212993025779724, 0.4985647201538086, 0.01696554198861122]","[0.5483152866363525, 0.4989582300186157, 0.015340697020292282]","[0.5212993025779724, 0.4985647201538086, 0.01696554198861122]","[0.5544769763946533, 0.5929762125015259, -0.02426542155444622]","[0.6069561243057251, 0.5883156061172485, -0.047901540994644165]","[0.6404687166213989, 0.5884081125259399, -0.04335942491889]","[0.6831154823303223, 0.5930810570716858, -0.008829578757286072]","[0.6408413648605347, 0.5900301933288574, -0.045350294560194016]","[0.6073715090751648, 0.5900312066078186, -0.05033428966999054]","[0.6204833388328552, 0.41158047318458557, 0.028187179937958717]","[0.6194385886192322, 0.6704576015472412, -0.039684899151325226]"
"[0.7283714413642883, 0.4983193874359131, 0.05992257967591286]","[0.7104280591011047, 0.49225836992263794, 0.04112561419606209]","[0.6856532096862793, 0.49070170521736145, 0.03378010541200638]","[0.6600825190544128, 0.4971272945404053, 0.03806990385055542]","[0.6845411062240601, 0.5010923743247986, 0.03390870243310928]","[0.7105337381362915, 0.5011749267578125, 0.04140802100300789]","[0.5720647573471069, 0.49544256925582886, 0.02509472146630287]","[0.5451511740684509, 0.4882040023803711, 0.015224521048367023]","[0.5196277499198914, 0.48930200934410095, 0.016273822635412216]","[0.4989158511161804, 0.4949176609516144, 0.030576901510357857]","[0.520148754119873, 0.49845024943351746, 0.017135269939899445]","[0.5471367239952087, 0.4988276958465576, 0.015567903406918049]","[0.520148754119873, 0.49845024943351746, 0.017135269939899445]","[0.55303555727005, 0.5928821563720703, -0.024721182882785797]","[0.6057137846946716, 0.5880997180938721, -0.04830468073487282]","[0.6393500566482544, 0.588177502155304, -0.04369744658470154]","[0.6820042729377747, 0.5929039120674133, -0.009023941121995449]","[0.6396691799163818, 0.5898141860961914, -0.04578298330307007]","[0.6061059832572937, 0.5898318886756897, -0.050862908363342285]","[0.6191631555557251, 0.4113697111606598, 0.029287470504641533]","[0.6183631420135498, 0.6704869270324707, -0.040852244943380356]"
"[0.7274187803268433, 0.4980892539024353, 0.059676121920347214]","[0.7094910144805908, 0.491939514875412, 0.040826134383678436]","[0.6846314668655396, 0.49041736125946045, 0.033482715487480164]","[0.6589962244033813, 0.49705278873443604, 0.0377989336848259]","[0.6835704445838928, 0.5010351538658142, 0.03363722562789917]","[0.7096471786499023, 0.501076877117157, 0.041133321821689606]","[0.5710788369178772, 0.495520681142807, 0.024885129183530807]","[0.5440372824668884, 0.48815518617630005, 0.015019817277789116]","[0.5184670090675354, 0.4893081486225128, 0.016116172075271606]","[0.49786263704299927, 0.49507254362106323, 0.03049028478562832]","[0.5190130472183228, 0.498648464679718, 0.016995705664157867]","[0.5460491180419922, 0.4989989697933197, 0.015397947281599045]","[0.5190130472183228, 0.498648464679718, 0.016995705664157867]","[0.552763044834137, 0.5929426550865173, -0.024608325213193893]","[0.605138897895813, 0.5881568789482117, -0.04809030145406723]","[0.6385900974273682, 0.5881746411323547, -0.043509360402822495]","[0.6811364889144897, 0.5927308797836304, -0.009035427123308182]","[0.6389704346656799, 0.5897919535636902, -0.04557399824261665]","[0.6055620908737183, 0.5898759961128235, -0.05063195154070854]","[0.6175692081451416, 0.4111887514591217, 0.02863112837076187]","[0.6183722615242004, 0.6705996990203857, -0.04021532088518143]"
"[0.7266983985900879, 0.4979782700538635, 0.059650223702192307]","[0.7088104486465454, 0.49181005358695984, 0.04079444333910942]","[0.6839258670806885, 0.49026355147361755, 0.03347739204764366]","[0.6582344174385071, 0.49687659740448, 0.03783319890499115]","[0.6828018426895142, 0.5008316040039062, 0.03362886980175972]","[0.708850085735321, 0.5008910894393921, 0.04109548032283783]","[0.5701279640197754, 0.4952212870121002, 0.02505262941122055]","[0.5431147217750549, 0.4877929389476776, 0.015198911540210247]","[0.5174593329429626, 0.48889562487602234, 0.016326626762747765]","[0.4967969059944153, 0.4946430027484894, 0.03072989173233509]","[0.5180071592330933, 0.4982301592826843, 0.01719703897833824]","[0.5450685620307922, 0.49861425161361694, 0.01556664239615202]","[0.5180071592330933, 0.4982301592826843, 0.01719703897833824]","[0.5513325929641724, 0.5927996635437012, -0.02445491962134838]","[0.6038804054260254, 0.5879689455032349, -0.04825102910399437]","[0.6375389099121094, 0.5880078673362732, -0.04369828477501869]","[0.6801705360412598, 0.5926339626312256, -0.008965442888438702]","[0.6378775238990784, 0.5897524356842041, -0.0457347072660923]","[0.6042731404304504, 0.5898128747940063, -0.05077473074197769]","[0.617175817489624, 0.41092902421951294, 0.02870829962193966]","[0.6168786883354187, 0.6702486872673035, -0.04016682878136635]"
"[0.7257255911827087, 0.49787938594818115, 0.059108003973960876]","[0.7077977657318115, 0.491774320602417, 0.04030800238251686]","[0.6830070614814758, 0.4902391731739044, 0.0330611914396286]","[0.6573779582977295, 0.4967676103115082, 0.03748364374041557]","[0.6818990707397461, 0.5007303953170776, 0.033259160816669464]","[0.7079137563705444, 0.5007750391960144, 0.040654364973306656]","[0.5695928931236267, 0.49515485763549805, 0.02498256228864193]","[0.5426093339920044, 0.487829327583313, 0.015176940709352493]","[0.5171143412590027, 0.4889450669288635, 0.016364339739084244]","[0.4965449273586273, 0.4946199655532837, 0.030799105763435364]","[0.5176099538803101, 0.498165488243103, 0.01728135161101818]","[0.5445769429206848, 0.4985712766647339, 0.015590635128319263]","[0.5176099538803101, 0.498165488243103, 0.01728135161101818]","[0.5503890514373779, 0.5924798846244812, -0.02399912290275097]","[0.6030418276786804, 0.5878148674964905, -0.047888100147247314]","[0.6366922855377197, 0.5878815650939941, -0.04343875125050545]","[0.6797194480895996, 0.5924440622329712, -0.008892188780009747]","[0.6370585560798645, 0.5893304944038391, -0.0456269197165966]","[0.6034836173057556, 0.5893648266792297, -0.05055426061153412]","[0.6162333488464355, 0.41085606813430786, 0.028335770592093468]","[0.6160412430763245, 0.6699064373970032, -0.040192581713199615]"
"[0.7257035970687866, 0.497918039560318, 0.05900295823812485]","[0.7078326940536499, 0.4917724132537842, 0.04010772332549095]","[0.6830082535743713, 0.4901723563671112, 0.03282376378774643]","[0.6573119163513184, 0.49669188261032104, 0.037321411073207855]","[0.6819036602973938, 0.5007026195526123, 0.03309594839811325]","[0.7079196572303772, 0.5007780194282532, 0.04051579535007477]","[0.5692247152328491, 0.4949919879436493, 0.024795707315206528]","[0.5421761870384216, 0.4876247048377991, 0.01489761658012867]","[0.5165851712226868, 0.4887324571609497, 0.01609831675887108]","[0.49600306153297424, 0.49442335963249207, 0.030622083693742752]","[0.5170921683311462, 0.49800974130630493, 0.017075980082154274]","[0.5441363453865051, 0.49841761589050293, 0.01538124494254589]","[0.5170921683311462, 0.49800974130630493, 0.017075980082154274]","[0.5503376722335815, 0.5924780368804932, -0.02396463416516781]","[0.6028661727905273, 0.5877918004989624, -0.04781746864318848]","[0.6363873481750488, 0.5878840088844299, -0.043345190584659576]","[0.6791899800300598, 0.5925494432449341, -0.008779468946158886]","[0.636795163154602, 0.5894622206687927, -0.04538082703948021]","[0.6032906174659729, 0.5894607305526733, -0.05031323805451393]","[0.6163407564163208, 0.4107569754123688, 0.027678238227963448]","[0.6154889464378357, 0.6698734760284424, -0.03927556425333023]"
"[0.7257256507873535, 0.49792101979255676, 0.05941242724657059]","[0.7078217267990112, 0.49181896448135376, 0.04048798233270645]","[0.683012068271637, 0.49022942781448364, 0.03314977511763573]","[0.6573309898376465, 0.4966731369495392, 0.03757207468152046]","[0.6818862557411194, 0.5006814002990723, 0.03340180590748787]","[0.7079131007194519, 0.500763475894928, 0.04088019207119942]","[0.5693008303642273, 0.49495604634284973, 0.0247598048299551]","[0.5422884821891785, 0.4876498878002167, 0.01481347344815731]","[0.5167289972305298, 0.488748162984848, 0.015955572947859764]","[0.496077299118042, 0.49437445402145386, 0.030418425798416138]","[0.5171930193901062, 0.4979378581047058, 0.016918033361434937]","[0.5442322492599487, 0.49836158752441406, 0.015291070565581322]","[0.5171930193901062, 0.4979378581047058, 0.016918033361434937]","[0.5501093864440918, 0.5923962593078613, -0.024232687428593636]","[0.6026501059532166, 0.5876964926719666, -0.048009663820266724]","[0.6361719369888306, 0.5878041982650757, -0.04344989359378815]","[0.6789224147796631, 0.5925447344779968, -0.008752022869884968]","[0.6365958452224731, 0.5894256830215454, -0.04546216130256653]","[0.6031017303466797, 0.5894117951393127, -0.050468701869249344]","[0.6164678931236267, 0.4107953906059265, 0.0279867984354496]","[0.6152454614639282, 0.6700121760368347, -0.039585601538419724]"
