left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6973363757133484, 0.3445562720298767, 0.0686173141002655]","[0.6829810738563538, 0.3387667238712311, 0.04722028970718384]","[0.6579221487045288, 0.3379126191139221, 0.03605983033776283]","[0.6344348788261414, 0.3454897403717041, 0.037328410893678665]","[0.6566574573516846, 0.3495437502861023, 0.03719131276011467]","[0.6814684867858887, 0.34967562556266785, 0.04842789098620415]","[0.5445749163627625, 0.3449017107486725, 0.007825775071978569]","[0.5167701244354248, 0.3366386294364929, -0.005748083349317312]","[0.4892198443412781, 0.3378395140171051, -0.008372686803340912]","[0.4679965674877167, 0.34405165910720825, 0.0031792172230780125]","[0.4923240542411804, 0.3493964374065399, -0.006282485090196133]","[0.5204876661300659, 0.34901583194732666, -0.004030503332614899]","[0.4923240542411804, 0.3493964374065399, -0.006282485090196133]","[0.5418492555618286, 0.44965872168540955, -0.030302828177809715]","[0.5913706421852112, 0.44481006264686584, -0.041530217975378036]","[0.6168919205665588, 0.4442529082298279, -0.03232167661190033]","[0.6465426087379456, 0.44686388969421387, 0.0026789403054863214]","[0.6179980039596558, 0.44562020897865295, -0.0313592366874218]","[0.5903451442718506, 0.446303129196167, -0.04123640060424805]","[0.5962947607040405, 0.2624616026878357, 0.00877842865884304]","[0.5943728089332581, 0.5187070965766907, -0.01263200119137764]"
"[0.697480320930481, 0.34458693861961365, 0.06867112964391708]","[0.6831258535385132, 0.33877474069595337, 0.04727852717041969]","[0.6580489277839661, 0.33790287375450134, 0.036121003329753876]","[0.6345224380493164, 0.3455173671245575, 0.037377867847681046]","[0.6567626595497131, 0.3495791554450989, 0.037232570350170135]","[0.6815884709358215, 0.3497128188610077, 0.04847288504242897]","[0.5446563363075256, 0.34485507011413574, 0.007869113236665726]","[0.5168555378913879, 0.3365122079849243, -0.005697034299373627]","[0.48928380012512207, 0.33767879009246826, -0.008324665948748589]","[0.468051940202713, 0.343894898891449, 0.0032106160651892424]","[0.49238121509552, 0.3492927849292755, -0.006252899765968323]","[0.5205456018447876, 0.34894290566444397, -0.0039985449984669685]","[0.49238121509552, 0.3492927849292755, -0.006252899765968323]","[0.5419126749038696, 0.449670672416687, -0.030355563387274742]","[0.5913804769515991, 0.44480517506599426, -0.04158143699169159]","[0.6169378757476807, 0.44425517320632935, -0.03236498311161995]","[0.6465818881988525, 0.4469057619571686, 0.002653735689818859]","[0.6180641055107117, 0.4456944167613983, -0.03138337656855583]","[0.590398907661438, 0.4463657736778259, -0.04126616194844246]","[0.5966284871101379, 0.2623446583747864, 0.008847438730299473]","[0.5943120718002319, 0.518650472164154, -0.01268975529819727]"
"[0.697694718837738, 0.3445972800254822, 0.0686107724905014]","[0.6833126544952393, 0.33881649374961853, 0.04715457558631897]","[0.6581949591636658, 0.33793532848358154, 0.035975828766822815]","[0.6346298456192017, 0.34546977281570435, 0.037287019193172455]","[0.6568909883499146, 0.3495374619960785, 0.03713862597942352]","[0.6817605495452881, 0.3497011661529541, 0.04838879778981209]","[0.5445080399513245, 0.34476298093795776, 0.007805860135704279]","[0.5166701674461365, 0.3364609181880951, -0.005799916572868824]","[0.48904478549957275, 0.33761975169181824, -0.008403735235333443]","[0.46777746081352234, 0.3437967002391815, 0.003211373696103692]","[0.4921186566352844, 0.3491970896720886, -0.006288708187639713]","[0.5203452110290527, 0.34884318709373474, -0.004051984753459692]","[0.4921186566352844, 0.3491970896720886, -0.006288708187639713]","[0.5419225096702576, 0.44967013597488403, -0.0303054042160511]","[0.5913513898849487, 0.4447881579399109, -0.041571829468011856]","[0.616814911365509, 0.4442392587661743, -0.03237597271800041]","[0.6464545726776123, 0.44691067934036255, 0.00264221103861928]","[0.6179348230361938, 0.44567787647247314, -0.03131447359919548]","[0.5903069972991943, 0.4463447332382202, -0.04118376597762108]","[0.5966476202011108, 0.26237595081329346, 0.008517184294760227]","[0.5940502882003784, 0.5186073184013367, -0.012272068299353123]"
"[0.6977824568748474, 0.34458115696907043, 0.06856770813465118]","[0.6833913922309875, 0.33881425857543945, 0.047078121453523636]","[0.658247709274292, 0.33793193101882935, 0.035887569189071655]","[0.6346667408943176, 0.34542620182037354, 0.03721693158149719]","[0.6569383144378662, 0.3495115041732788, 0.03707895800471306]","[0.6818328499794006, 0.3496900200843811, 0.048334285616874695]","[0.5444416999816895, 0.34469282627105713, 0.007727537304162979]","[0.5166012048721313, 0.3364163935184479, -0.0058912611566483974]","[0.4889567494392395, 0.33756691217422485, -0.008490870706737041]","[0.4676605761051178, 0.34371986985206604, 0.003157069906592369]","[0.49200132489204407, 0.3491276502609253, -0.006353592034429312]","[0.5202552676200867, 0.34877488017082214, -0.004119272343814373]","[0.49200132489204407, 0.3491276502609253, -0.006353592034429312]","[0.5417238473892212, 0.4496486186981201, -0.030225789174437523]","[0.5912298560142517, 0.4447791874408722, -0.04154527559876442]","[0.6166774034500122, 0.44423437118530273, -0.03235295042395592]","[0.6463477611541748, 0.4469018280506134, 0.0027104204054921865]","[0.617790699005127, 0.44567203521728516, -0.03128061816096306]","[0.590138852596283, 0.4463331401348114, -0.04114846512675285]","[0.5967069864273071, 0.2623850703239441, 0.008295533247292042]","[0.59376460313797, 0.5186008214950562, -0.012048480100929737]"
"[0.6976898908615112, 0.34455806016921997, 0.06846609711647034]","[0.6833007335662842, 0.3388020992279053, 0.04698992148041725]","[0.6581775546073914, 0.3379196524620056, 0.035810261964797974]","[0.6345917582511902, 0.3453987240791321, 0.03714979812502861]","[0.6568528413772583, 0.34948495030403137, 0.03701213747262955]","[0.6817388534545898, 0.3496619164943695, 0.04825861379504204]","[0.5444692969322205, 0.3446653485298157, 0.007697339169681072]","[0.5166541934013367, 0.33641037344932556, -0.0059129041619598866]","[0.4890490472316742, 0.3375650644302368, -0.008507673628628254]","[0.46778133511543274, 0.3437095582485199, 0.0031350255012512207]","[0.4920887053012848, 0.3491072654724121, -0.0063662901520729065]","[0.5203136205673218, 0.3487536609172821, -0.004133926704525948]","[0.4920887053012848, 0.3491072654724121, -0.0063662901520729065]","[0.5418022274971008, 0.449655145406723, -0.03016510233283043]","[0.591253399848938, 0.4447893798351288, -0.041467830538749695]","[0.6166673898696899, 0.4442387521266937, -0.032292671501636505]","[0.6463415622711182, 0.4468842148780823, 0.0027272403240203857]","[0.6177837252616882, 0.445661723613739, -0.031228341162204742]","[0.5901578664779663, 0.44632768630981445, -0.041078947484493256]","[0.5966071486473083, 0.2624053955078125, 0.008211634121835232]","[0.5938746333122253, 0.5186666250228882, -0.011987381614744663]"
"[0.6977458000183105, 0.34461793303489685, 0.06851663440465927]","[0.6833332180976868, 0.33885398507118225, 0.04704151302576065]","[0.6582013368606567, 0.33795785903930664, 0.03587675839662552]","[0.6345958113670349, 0.34541088342666626, 0.037232398986816406]","[0.656877875328064, 0.3495105504989624, 0.03706832230091095]","[0.6817827224731445, 0.349699467420578, 0.048304807394742966]","[0.544379711151123, 0.34465301036834717, 0.007853073067963123]","[0.5165514945983887, 0.3364105224609375, -0.005739889573305845]","[0.4889293313026428, 0.33756422996520996, -0.008319510146975517]","[0.4676429033279419, 0.3437095880508423, 0.003337965114042163]","[0.4919675886631012, 0.3491009473800659, -0.006188381463289261]","[0.5202152729034424, 0.34874337911605835, -0.003974372986704111]","[0.4919675886631012, 0.3491009473800659, -0.006188381463289261]","[0.5417085886001587, 0.44971323013305664, -0.0302298441529274]","[0.5912543535232544, 0.44483664631843567, -0.041580405086278915]","[0.6166945099830627, 0.4442920982837677, -0.032424770295619965]","[0.646454930305481, 0.44696295261383057, 0.002579533727839589]","[0.617807149887085, 0.4457128345966339, -0.031406890600919724]","[0.5901361703872681, 0.4463748037815094, -0.04123777151107788]","[0.5965617299079895, 0.2623768746852875, 0.008454627357423306]","[0.5938240885734558, 0.5187848806381226, -0.012241681106388569]"
"[0.6979513168334961, 0.34460288286209106, 0.06880722939968109]","[0.6835311055183411, 0.33880215883255005, 0.04727828502655029]","[0.6583488583564758, 0.3379090130329132, 0.03606415167450905]","[0.6347298622131348, 0.3453909158706665, 0.03738194331526756]","[0.6570581197738647, 0.34949877858161926, 0.03723945468664169]","[0.6819958686828613, 0.3496934771537781, 0.048527251929044724]","[0.5443381667137146, 0.34465229511260986, 0.00782356783747673]","[0.5164629817008972, 0.3363845944404602, -0.0058155357837677]","[0.4887745678424835, 0.33755186200141907, -0.008433525450527668]","[0.4674534797668457, 0.34374117851257324, 0.0032302318140864372]","[0.49182140827178955, 0.3491289019584656, -0.006294865161180496]","[0.5201272368431091, 0.3487595021724701, -0.0040534138679504395]","[0.49182140827178955, 0.3491289019584656, -0.006294865161180496]","[0.5417349934577942, 0.4497739374637604, -0.03035399504005909]","[0.5914201736450195, 0.44490528106689453, -0.04170358180999756]","[0.616894006729126, 0.44436097145080566, -0.0324815958738327]","[0.6466993689537048, 0.44702813029289246, 0.0026569596957415342]","[0.6180243492126465, 0.4457440972328186, -0.031463623046875]","[0.5903037786483765, 0.4464091658592224, -0.041364654898643494]","[0.5965073108673096, 0.26235491037368774, 0.008495337329804897]","[0.5940573811531067, 0.5188654065132141, -0.012285622768104076]"
"[0.6978044509887695, 0.3446149230003357, 0.06895389407873154]","[0.6834262013435364, 0.338797926902771, 0.04743919521570206]","[0.6582849025726318, 0.3378915786743164, 0.03622034564614296]","[0.6346973776817322, 0.34539249539375305, 0.03750709071755409]","[0.6569974422454834, 0.3494957685470581, 0.037376195192337036]","[0.6818952560424805, 0.34968823194503784, 0.04867730289697647]","[0.5444418787956238, 0.344648540019989, 0.007873119786381721]","[0.5165799856185913, 0.3363663852214813, -0.005768940318375826]","[0.488907128572464, 0.3375411033630371, -0.008416355587542057]","[0.4675949215888977, 0.343747079372406, 0.0032047464046627283]","[0.4919854700565338, 0.34912338852882385, -0.006289288867264986]","[0.520267903804779, 0.3487502932548523, -0.00402428163215518]","[0.4919854700565338, 0.34912338852882385, -0.006289288867264986]","[0.5418828725814819, 0.4498445689678192, -0.030468890443444252]","[0.5915964841842651, 0.44496068358421326, -0.0417504645884037]","[0.6170608997344971, 0.4444199204444885, -0.03250531852245331]","[0.6468327641487122, 0.4471050202846527, 0.0026211931835860014]","[0.618201732635498, 0.4457915723323822, -0.031519800424575806]","[0.5904961824417114, 0.4464583694934845, -0.041443247348070145]","[0.5965326428413391, 0.26232531666755676, 0.008743470534682274]","[0.594275712966919, 0.5189203023910522, -0.012535768561065197]"
"[0.6976343393325806, 0.34458762407302856, 0.06891069561243057]","[0.6832762360572815, 0.3387693762779236, 0.04743122681975365]","[0.6581612229347229, 0.33786171674728394, 0.03623246029019356]","[0.6345666646957397, 0.34538325667381287, 0.03751444071531296]","[0.6568546891212463, 0.34947413206100464, 0.03737726807594299]","[0.6817307472229004, 0.3496532738208771, 0.04866236448287964]","[0.5444936156272888, 0.34467270970344543, 0.007900429889559746]","[0.5166527628898621, 0.33639511466026306, -0.00572179164737463]","[0.48902302980422974, 0.33758437633514404, -0.00837466400116682]","[0.4677392244338989, 0.34379518032073975, 0.003215291304513812]","[0.4921126961708069, 0.3491418659687042, -0.00625942088663578]","[0.5203601717948914, 0.3487713038921356, -0.003992107696831226]","[0.4921126961708069, 0.3491418659687042, -0.00625942088663578]","[0.5418102145195007, 0.4498175382614136, -0.030438361689448357]","[0.5915510654449463, 0.44494399428367615, -0.041705720126628876]","[0.6170744895935059, 0.44440022110939026, -0.03246474638581276]","[0.6468766331672668, 0.44706371426582336, 0.0026564025320112705]","[0.6182042360305786, 0.44575756788253784, -0.031511954963207245]","[0.5904733538627625, 0.44642600417137146, -0.04143298789858818]","[0.5963760018348694, 0.26238179206848145, 0.008858305402100086]","[0.5944089889526367, 0.5189411640167236, -0.01271634642034769]"
"[0.6974912881851196, 0.34459152817726135, 0.06887929886579514]","[0.6831350922584534, 0.33878272771835327, 0.047428738325834274]","[0.6580551266670227, 0.33786100149154663, 0.03625282645225525]","[0.6344497203826904, 0.3453576862812042, 0.03753421828150749]","[0.6567172408103943, 0.3494427800178528, 0.0373852364718914]","[0.681574821472168, 0.34962230920791626, 0.048656851053237915]","[0.5445924401283264, 0.3446381390094757, 0.007965868338942528]","[0.5167723894119263, 0.3363857567310333, -0.005635958630591631]","[0.48919251561164856, 0.33758172392845154, -0.008289514109492302]","[0.46792879700660706, 0.34377777576446533, 0.0032791090197861195]","[0.4922810196876526, 0.3490998148918152, -0.006181766279041767]","[0.5204920172691345, 0.3487290143966675, -0.0039190128445625305]","[0.4922810196876526, 0.3490998148918152, -0.006181766279041767]","[0.5417338609695435, 0.4497789144515991, -0.030391067266464233]","[0.5914825201034546, 0.44491592049598694, -0.04170248657464981]","[0.61708664894104, 0.44437360763549805, -0.03246430307626724]","[0.6469545364379883, 0.44703584909439087, 0.0026788751129060984]","[0.6182069182395935, 0.4457470774650574, -0.031533073633909225]","[0.5904350876808167, 0.4464111924171448, -0.04144858568906784]","[0.5963888764381409, 0.2623792886734009, 0.00901106745004654]","[0.5944122076034546, 0.5190211534500122, -0.01293181348592043]"
"[0.6976765990257263, 0.3445860743522644, 0.0689861923456192]","[0.683306872844696, 0.33881568908691406, 0.047481972724199295]","[0.6582311391830444, 0.3378998935222626, 0.03626514971256256]","[0.6346474885940552, 0.3453297019004822, 0.03754010051488876]","[0.6568906307220459, 0.3494194746017456, 0.037427205592393875]","[0.6817509531974792, 0.34961238503456116, 0.04873324930667877]","[0.5446531176567078, 0.3445925712585449, 0.007825960405170918]","[0.516834020614624, 0.33638718724250793, -0.005833881441503763]","[0.4892308712005615, 0.33757147192955017, -0.008508137427270412]","[0.46790260076522827, 0.34372374415397644, 0.003071627113968134]","[0.4922941327095032, 0.3490465581417084, -0.006364184431731701]","[0.5205396413803101, 0.3486781716346741, -0.0040850089862942696]","[0.4922941327095032, 0.3490465581417084, -0.006364184431731701]","[0.5415462255477905, 0.44978445768356323, -0.030323151499032974]","[0.5914806723594666, 0.44495129585266113, -0.04167058691382408]","[0.6171430945396423, 0.4444188177585602, -0.03239189833402634]","[0.6470822691917419, 0.4470713138580322, 0.0028904250357300043]","[0.6182661056518555, 0.4457433819770813, -0.03143465891480446]","[0.5904204249382019, 0.44640064239501953, -0.04139864444732666]","[0.5966725945472717, 0.2623026967048645, 0.008774043060839176]","[0.5942130088806152, 0.5189704895019531, -0.012738920748233795]"
"[0.6978099346160889, 0.34464964270591736, 0.06896601617336273]","[0.6834284067153931, 0.3388651907444, 0.04745445027947426]","[0.6583170890808105, 0.33795276284217834, 0.03623378276824951]","[0.6346880793571472, 0.34541550278663635, 0.03751029819250107]","[0.656968355178833, 0.34950950741767883, 0.03739531338214874]","[0.6818600296974182, 0.34969857335090637, 0.048700880259275436]","[0.5446478724479675, 0.34468361735343933, 0.007808947470039129]","[0.5168108940124512, 0.3364470899105072, -0.00584034901112318]","[0.48918071389198303, 0.3376277685165405, -0.008496859110891819]","[0.4678416848182678, 0.3437943160533905, 0.003095445455983281]","[0.4922313094139099, 0.349135160446167, -0.0063668424263596535]","[0.5205057859420776, 0.3487715721130371, -0.004090707749128342]","[0.4922313094139099, 0.349135160446167, -0.0063668424263596535]","[0.5416151285171509, 0.4497753381729126, -0.03035331517457962]","[0.5914974808692932, 0.44489675760269165, -0.041702233254909515]","[0.6171574592590332, 0.44435492157936096, -0.0324338935315609]","[0.6470651626586914, 0.4470283091068268, 0.0028558180201798677]","[0.61827152967453, 0.4457216262817383, -0.0314607247710228]","[0.5904411673545837, 0.44638413190841675, -0.04141498729586601]","[0.5966752767562866, 0.26234346628189087, 0.008736285381019115]","[0.5942473411560059, 0.5189620852470398, -0.0127000967040658]"
