left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6706455945968628, 0.2664613127708435, 0.06427110731601715]","[0.6548267006874084, 0.2607680559158325, 0.047865789383649826]","[0.6330827474594116, 0.2594759464263916, 0.04070514068007469]","[0.6120343208312988, 0.26435336470603943, 0.042911347001791]","[0.6330431699752808, 0.2681698799133301, 0.03936145082116127]","[0.6554422974586487, 0.268945574760437, 0.04700641706585884]","[0.527736485004425, 0.26317301392555237, 0.02711285836994648]","[0.5044651031494141, 0.25802674889564514, 0.018170727416872978]","[0.48160701990127563, 0.25932756066322327, 0.017843756824731827]","[0.462202250957489, 0.2646094262599945, 0.02914532646536827]","[0.48183223605155945, 0.2672509551048279, 0.017638077959418297]","[0.5059378743171692, 0.26662901043891907, 0.017229394987225533]","[0.48183223605155945, 0.2672509551048279, 0.017638077959418297]","[0.5194318890571594, 0.3496387004852295, -0.035350531339645386]","[0.5640465617179871, 0.34337714314460754, -0.05102580040693283]","[0.5900216102600098, 0.3436800241470337, -0.04556708410382271]","[0.6231164336204529, 0.3506985902786255, -0.016900932416319847]","[0.5907674431800842, 0.34587913751602173, -0.04737445339560509]","[0.5632264018058777, 0.34566357731819153, -0.05303521081805229]","[0.5710052251815796, 0.1931769996881485, 0.04501548409461975]","[0.5738440155982971, 0.4169040620326996, -0.047349076718091965]"
"[0.6703135967254639, 0.26671814918518066, 0.06470758467912674]","[0.6543700695037842, 0.26107141375541687, 0.04839332401752472]","[0.632703423500061, 0.25971144437789917, 0.041304197162389755]","[0.6116927862167358, 0.26441994309425354, 0.043493278324604034]","[0.6327031254768372, 0.2682296335697174, 0.03985372185707092]","[0.6550569534301758, 0.2690369486808777, 0.047427643090486526]","[0.527301013469696, 0.2632223665714264, 0.027938567101955414]","[0.504092812538147, 0.2582484781742096, 0.01909073442220688]","[0.48133835196495056, 0.2595904469490051, 0.018819183111190796]","[0.46194860339164734, 0.2648296058177948, 0.030133552849292755]","[0.48147356510162354, 0.267329603433609, 0.01851147599518299]","[0.5055263638496399, 0.26668447256088257, 0.018045319244265556]","[0.48147356510162354, 0.267329603433609, 0.01851147599518299]","[0.5192002058029175, 0.3498018980026245, -0.036234766244888306]","[0.5634599924087524, 0.34319740533828735, -0.051883600652217865]","[0.5894430875778198, 0.3434956967830658, -0.04643915593624115]","[0.6224527955055237, 0.35090646147727966, -0.017878426238894463]","[0.5902120471000671, 0.3460926413536072, -0.04809281975030899]","[0.562621533870697, 0.3458672761917114, -0.053738467395305634]","[0.5701198577880859, 0.1932622641324997, 0.04729481413960457]","[0.5742327570915222, 0.4172091782093048, -0.049047425389289856]"
"[0.66883784532547, 0.26643940806388855, 0.06549210101366043]","[0.6530145406723022, 0.26051127910614014, 0.04917208477854729]","[0.6312150955200195, 0.259257048368454, 0.04202081635594368]","[0.6101372838020325, 0.264437198638916, 0.043980732560157776]","[0.6313446760177612, 0.2683078348636627, 0.04039625823497772]","[0.6537669897079468, 0.2690412998199463, 0.048047974705696106]","[0.5258858799934387, 0.2633499503135681, 0.028032347559928894]","[0.502642810344696, 0.25795257091522217, 0.01930968277156353]","[0.47978758811950684, 0.2592554986476898, 0.01892315037548542]","[0.46037572622299194, 0.264773964881897, 0.03009931370615959]","[0.47981035709381104, 0.2674621641635895, 0.018447862938046455]","[0.5039495229721069, 0.2668744623661041, 0.01806885190308094]","[0.47981035709381104, 0.2674621641635895, 0.018447862938046455]","[0.517781674861908, 0.3489606976509094, -0.03666313737630844]","[0.5623961091041565, 0.34231939911842346, -0.05220495164394379]","[0.5884844064712524, 0.34262436628341675, -0.04671977087855339]","[0.6215697526931763, 0.35001859068870544, -0.018041126430034637]","[0.5891526937484741, 0.34492790699005127, -0.04857856035232544]","[0.5615912079811096, 0.34469860792160034, -0.05428033322095871]","[0.5686346292495728, 0.19304175674915314, 0.04794488847255707]","[0.572630763053894, 0.41610491275787354, -0.050301868468523026]"
"[0.6682365536689758, 0.2663598358631134, 0.06606657058000565]","[0.652258574962616, 0.2606510519981384, 0.04992079734802246]","[0.6307001709938049, 0.25935646891593933, 0.04288176819682121]","[0.6097366809844971, 0.26424679160118103, 0.04484705254435539]","[0.6307673454284668, 0.2680090367794037, 0.041120871901512146]","[0.6530858278274536, 0.26873964071273804, 0.048672355711460114]","[0.5254186391830444, 0.2630893886089325, 0.02928178384900093]","[0.5023261308670044, 0.25791800022125244, 0.020693063735961914]","[0.4796455204486847, 0.25922784209251404, 0.020371101796627045]","[0.4601476788520813, 0.26457542181015015, 0.0315028540790081]","[0.47962868213653564, 0.2671355903148651, 0.01974489912390709]","[0.5036658644676208, 0.26654404401779175, 0.019314059987664223]","[0.47962868213653564, 0.2671355903148651, 0.01974489912390709]","[0.5178984999656677, 0.34877949953079224, -0.037683457136154175]","[0.5620905160903931, 0.3415929079055786, -0.053253091871738434]","[0.588312566280365, 0.3418238162994385, -0.04783562198281288]","[0.621334969997406, 0.34963834285736084, -0.01939551718533039]","[0.5889912247657776, 0.34452641010284424, -0.04960675910115242]","[0.5614240169525146, 0.3443535268306732, -0.05519808456301689]","[0.567963182926178, 0.19260403513908386, 0.050920017063617706]","[0.5731991529464722, 0.4159335196018219, -0.05302843078970909]"
"[0.668647825717926, 0.26657742261886597, 0.0670052170753479]","[0.6526066660881042, 0.26087939739227295, 0.050735216587781906]","[0.6309661865234375, 0.25955548882484436, 0.04358726367354393]","[0.6098852157592773, 0.26428723335266113, 0.045449137687683105]","[0.6309950947761536, 0.26811736822128296, 0.04176764935255051]","[0.6534292101860046, 0.2689022421836853, 0.04944808408617973]","[0.5250166058540344, 0.2629963159561157, 0.029416032135486603]","[0.5019025206565857, 0.25790539383888245, 0.02076997049152851]","[0.47914308309555054, 0.2591785192489624, 0.02036026120185852]","[0.45950451493263245, 0.2644815444946289, 0.03145185485482216]","[0.4790828227996826, 0.2670368552207947, 0.019674351438879967]","[0.5032272934913635, 0.26645269989967346, 0.01933452859520912]","[0.4790828227996826, 0.2670368552207947, 0.019674351438879967]","[0.5183597803115845, 0.3487699627876282, -0.038528576493263245]","[0.5625989437103271, 0.34143927693367004, -0.05374634265899658]","[0.5887657403945923, 0.3416670560836792, -0.048218533396720886]","[0.6218397617340088, 0.3495948016643524, -0.019774552434682846]","[0.5894609093666077, 0.3442734181880951, -0.04994718357920647]","[0.5619481801986694, 0.344086229801178, -0.05566627159714699]","[0.5678278207778931, 0.19258177280426025, 0.05185742303729057]","[0.573485791683197, 0.41589611768722534, -0.05383704602718353]"
"[0.6683724522590637, 0.26662006974220276, 0.06773383915424347]","[0.6523163914680481, 0.26089394092559814, 0.051625583320856094]","[0.6307105422019958, 0.25958114862442017, 0.044561415910720825]","[0.6096340417861938, 0.26433467864990234, 0.04633282497525215]","[0.6306904554367065, 0.26810702681541443, 0.04253988340497017]","[0.6531141996383667, 0.26890167593955994, 0.05015626549720764]","[0.5245402455329895, 0.2630445659160614, 0.030471866950392723]","[0.501405656337738, 0.2579638957977295, 0.02197745256125927]","[0.47866716980934143, 0.25923094153404236, 0.021561238914728165]","[0.45900869369506836, 0.26453831791877747, 0.032563842833042145]","[0.478648841381073, 0.2670298218727112, 0.020708117634058]","[0.5027977824211121, 0.26643291115760803, 0.02034628577530384]","[0.478648841381073, 0.2670298218727112, 0.020708117634058]","[0.5175320506095886, 0.3487968444824219, -0.0393531359732151]","[0.5619145631790161, 0.3411775231361389, -0.05463939905166626]","[0.5883976221084595, 0.3414243161678314, -0.04914712905883789]","[0.6214145421981812, 0.3497002124786377, -0.020714325830340385]","[0.5889503359794617, 0.34428170323371887, -0.05087723582983017]","[0.5612396001815796, 0.3440715968608856, -0.05655183270573616]","[0.5673595070838928, 0.19270175695419312, 0.05437785014510155]","[0.5729966163635254, 0.41655248403549194, -0.056213486939668655]"
"[0.6674876809120178, 0.2670173943042755, 0.06805264204740524]","[0.6515253186225891, 0.2612355649471283, 0.05190402269363403]","[0.6299729347229004, 0.25987979769706726, 0.04475314915180206]","[0.6089358329772949, 0.26460161805152893, 0.04643306881189346]","[0.6299179196357727, 0.2684035897254944, 0.04274222254753113]","[0.6522741913795471, 0.2692374587059021, 0.05044463649392128]","[0.5239793062210083, 0.26327329874038696, 0.030142759904265404]","[0.5009136199951172, 0.2582041919231415, 0.021567095071077347]","[0.4781799912452698, 0.25947001576423645, 0.021038908511400223]","[0.4584352672100067, 0.264788955450058, 0.03195331618189812]","[0.47816625237464905, 0.26723799109458923, 0.020213110372424126]","[0.5023062229156494, 0.26663219928741455, 0.01995241641998291]","[0.47816625237464905, 0.26723799109458923, 0.020213110372424126]","[0.5166417360305786, 0.34869301319122314, -0.03944722190499306]","[0.5614002346992493, 0.3412114977836609, -0.05456256866455078]","[0.5879076719284058, 0.34150615334510803, -0.04891586676239967]","[0.6207367181777954, 0.34974971413612366, -0.020288120955228806]","[0.588375985622406, 0.3441678285598755, -0.050773341208696365]","[0.5606830716133118, 0.34391164779663086, -0.056608811020851135]","[0.5670871138572693, 0.1929653137922287, 0.054161012172698975]","[0.5718352198600769, 0.41657230257987976, -0.056125495582818985]"
"[0.6688000559806824, 0.2674047648906708, 0.06843558698892593]","[0.6525436639785767, 0.26162970066070557, 0.05239850655198097]","[0.6308225989341736, 0.2603395879268646, 0.04541199281811714]","[0.6096620559692383, 0.2651975452899933, 0.047147754579782486]","[0.6307872533798218, 0.2689613997936249, 0.0432257205247879]","[0.6533620357513428, 0.26974406838417053, 0.050743140280246735]","[0.5240287780761719, 0.2640475630760193, 0.03164596110582352]","[0.5007380843162537, 0.2589018940925598, 0.023304246366024017]","[0.47797325253486633, 0.2602166533470154, 0.023000339046120644]","[0.45830512046813965, 0.2656218111515045, 0.03410376235842705]","[0.4778476357460022, 0.26811498403549194, 0.02198665402829647]","[0.5021045207977295, 0.26750797033309937, 0.021503932774066925]","[0.4778476357460022, 0.26811498403549194, 0.02198665402829647]","[0.5161750316619873, 0.35007667541503906, -0.04042345657944679]","[0.5605388879776001, 0.3420455753803253, -0.05585025995969772]","[0.5871194005012512, 0.3422490656375885, -0.05043600872159004]","[0.6201632618904114, 0.3508366644382477, -0.022116944193840027]","[0.5875039100646973, 0.3453132212162018, -0.05204850435256958]","[0.5596901774406433, 0.3451426327228546, -0.057622235268354416]","[0.5671035051345825, 0.19308289885520935, 0.05706271529197693]","[0.5716971158981323, 0.41801074147224426, -0.058655064553022385]"
"[0.6676498651504517, 0.2676762640476227, 0.06754382699728012]","[0.6515379548072815, 0.26201537251472473, 0.05131503567099571]","[0.6298969388008118, 0.26068586111068726, 0.04415901377797127]","[0.608843982219696, 0.26535388827323914, 0.04596570134162903]","[0.6298671364784241, 0.26910439133644104, 0.042273957282304764]","[0.6522826552391052, 0.2699134647846222, 0.049959078431129456]","[0.5233435034751892, 0.2641560137271881, 0.02975148893892765]","[0.5001814961433411, 0.2592228651046753, 0.021091995760798454]","[0.47741132974624634, 0.26051363348960876, 0.020634355023503304]","[0.4576225280761719, 0.26574304699897766, 0.031652674078941345]","[0.4774833619594574, 0.26816368103027344, 0.01988043449819088]","[0.5016666054725647, 0.26752254366874695, 0.019588295370340347]","[0.4774833619594574, 0.26816368103027344, 0.01988043449819088]","[0.5170166492462158, 0.3495327830314636, -0.03921283781528473]","[0.5612132549285889, 0.34205615520477295, -0.05414870008826256]","[0.5874525308609009, 0.3423669636249542, -0.04857594892382622]","[0.620012640953064, 0.35060596466064453, -0.02027585729956627]","[0.5879248976707458, 0.34510231018066406, -0.05027281120419502]","[0.5604693293571472, 0.34484001994132996, -0.05601917952299118]","[0.5666405558586121, 0.19348172843456268, 0.052976880222558975]","[0.5713932514190674, 0.4171093702316284, -0.05466187745332718]"
"[0.6697755455970764, 0.2677571773529053, 0.06850352883338928]","[0.6535652875900269, 0.2618618607521057, 0.05236579477787018]","[0.6316638588905334, 0.2606112062931061, 0.04529128968715668]","[0.6102970242500305, 0.2656974792480469, 0.04698536917567253]","[0.6315940022468567, 0.2694970667362213, 0.04311632364988327]","[0.6542875170707703, 0.27025970816612244, 0.05070255324244499]","[0.5242941379547119, 0.26455628871917725, 0.031229611486196518]","[0.5009171962738037, 0.25920796394348145, 0.022810257971286774]","[0.4779495298862457, 0.26051583886146545, 0.02251175418496132]","[0.45823049545288086, 0.26605886220932007, 0.03363684192299843]","[0.47787240147590637, 0.268665075302124, 0.021475287154316902]","[0.5022479891777039, 0.26805922389030457, 0.02103353664278984]","[0.47787240147590637, 0.268665075302124, 0.021475287154316902]","[0.5174290537834167, 0.3504869043827057, -0.04063566401600838]","[0.5611765384674072, 0.34244176745414734, -0.055798787623643875]","[0.5875247716903687, 0.3426361680030823, -0.05033976584672928]","[0.6201186180114746, 0.35123151540756226, -0.022129779681563377]","[0.5879653692245483, 0.34601038694381714, -0.051808953285217285]","[0.5603523850440979, 0.3458430767059326, -0.0574035607278347]","[0.5674007534980774, 0.19350019097328186, 0.05638474225997925]","[0.5726553201675415, 0.41846123337745667, -0.05749320238828659]"
"[0.668769896030426, 0.26802319288253784, 0.06793490797281265]","[0.6526104211807251, 0.2624157667160034, 0.051574498414993286]","[0.6309467554092407, 0.26111432909965515, 0.0442885123193264]","[0.6098864674568176, 0.265744149684906, 0.04605228826403618]","[0.6309527158737183, 0.26950329542160034, 0.0424395427107811]","[0.6534153819084167, 0.27030137181282043, 0.05023534968495369]","[0.5241112112998962, 0.264503538608551, 0.029463602229952812]","[0.5008668303489685, 0.2595967650413513, 0.020660685375332832]","[0.47802215814590454, 0.26086756587028503, 0.020164363086223602]","[0.4581087827682495, 0.26604729890823364, 0.031189847737550735]","[0.4780416488647461, 0.2685198485851288, 0.019450919702649117]","[0.502326250076294, 0.2678818702697754, 0.01921709068119526]","[0.4780416488647461, 0.2685198485851288, 0.019450919702649117]","[0.5179069638252258, 0.35009267926216125, -0.03937426581978798]","[0.5622665882110596, 0.34260252118110657, -0.054284848272800446]","[0.5885711908340454, 0.3428947925567627, -0.048570115119218826]","[0.6209990382194519, 0.35110580921173096, -0.019961737096309662]","[0.5890309810638428, 0.34570515155792236, -0.05012454092502594]","[0.5615041255950928, 0.3454528748989105, -0.0560329370200634]","[0.5676876306533813, 0.19353914260864258, 0.05260803550481796]","[0.57235187292099, 0.4176824390888214, -0.05421067029237747]"
"[0.6699904203414917, 0.2677902579307556, 0.06879255920648575]","[0.6538586616516113, 0.2619178295135498, 0.052612438797950745]","[0.631986141204834, 0.2606421113014221, 0.0454721599817276]","[0.6106614470481873, 0.2656855881214142, 0.04713117331266403]","[0.6318661570549011, 0.269423246383667, 0.043331097811460495]","[0.6544856429100037, 0.2702013850212097, 0.05100162327289581]","[0.5247697234153748, 0.2644745111465454, 0.031008291989564896]","[0.5014336109161377, 0.2591368556022644, 0.02249542996287346]","[0.47849321365356445, 0.260426789522171, 0.022088108584284782]","[0.4587309956550598, 0.2659045457839966, 0.03311743214726448]","[0.47848114371299744, 0.2684599757194519, 0.021104251965880394]","[0.5027973055839539, 0.26787257194519043, 0.020749462768435478]","[0.47848114371299744, 0.2684599757194519, 0.021104251965880394]","[0.5175999999046326, 0.35057082772254944, -0.040656574070453644]","[0.5616816282272339, 0.3426000773906708, -0.05561116710305214]","[0.5879418849945068, 0.34282386302948, -0.050054073333740234]","[0.6203910112380981, 0.3513706922531128, -0.021762751042842865]","[0.5882940888404846, 0.34589534997940063, -0.05163984373211861]","[0.5607973337173462, 0.3457089960575104, -0.05736444145441055]","[0.5682997703552246, 0.19340378046035767, 0.05588473752140999]","[0.5723447799682617, 0.41822922229766846, -0.05728292837738991]"
